0,2013-10-01,2014-01-01,2014-04-01,2014-07-01,2014-10-01,2015-01-01,2015-04-01,2015-07-01,2015-10-01,2016-01-01,2018-04-01,2018-07-01,2018-10-01,2019-01-01,2019-04-01,2019-07-01,2019-10-01,2021-04-01,2021-07-01,2021-10-01,2022-01-01,2022-04-01,2022-07-01,2022-10-01,2023-01-01,2023-04-01,2023-07-01,2023-10-01,2024-01-01,2024-04-01,2024-07-01
Patient-centred KI level Patient-centred Total KI score,56,56,66,68,66,52,70,64,58,58,58,52,58,56,80.0,76,72,66.0,58.0,56.0,52.0,66.0,70.0,56.0,68.0,72.0,68.0,64.0,62.0,74.0,66.0
"Patient-centred SSNAP level Patient-centred SSNAP level 
(after adjustments)",D,D,C,C,D,D,C,C,D,D,D,D,D,D,C,C,C,D,D,D,D,D,B,D,C,C,C,C,D,B,C
Patient-centred SSNAP level Patient-centred SSNAP score,50.4,50.4,62.7,61.4,59.6,49.4,66.5,60.8,55.1,52.3,55.1,49.4,55.1,56,68.0,68.4,68.4,59.6,49.3,50.5,49.4,56.1,70.0,56.0,64.6,68.4,61.4,60.8,58.9,70.3,62.7
Team-centred Domain levels: 1) Scanning,C,C,D,C,C,C,C,C,D,C,E,E,E,E,,,,,,,C,,,,,,,,,,
Team-centred Domain levels: 2) Stroke unit,E,D,C,C,D,E,D,D,E,E,E,E,E,E,C,B,B,B,D,E,E,E,E,E,D,D,D,E,E,C,E
Team-centred Domain levels: 3) Thrombolysis,E,E,D,C,D,D,C,D,D,D,E,E,.,E,,,,,,,.,,,,,,,,,,
Team-centred Domain levels: 4) Specialist Assessments,D,D,D,B,B,D,D,D,E,D,E,E,E,E,,,,,,,E,,,,,,,,,,
Team-centred Domain levels: 5) Occupational therapy,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A
Team-centred Domain levels: 6) Physiotherapy,C,B,B,B,A,C,A,B,A,B,A,B,B,B,B,B,B,A,B,B,B,B,B,B,B,B,D,B,B,B,B
Team-centred Domain levels: 7) Speech and Language therapy,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E,D,D,E,E,E,D,E,D,D,D,E,E,D
Team-centred Domain levels: 8) MDT working,B,B,B,B,B,D,B,B,C,C,D,E,C,C,,,,,,,E,,,,,,,,,,
Team-centred Domain levels: 9) Standards by discharge,D,C,B,C,C,D,C,C,C,C,C,C,C,B,B,B,C,D,C,D,C,B,C,C,D,C,B,B,B,A,B
Team-centred Domain levels: 10) Discharge processes,B,B,A,A,B,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A
Team-centred KI level Team-centred Total KI level,D,D,C,B,C,D,C,C,D,D,D,D,D,D,B,B,B,B,B,C,D,C,C,C,C,B,C,B,C,B,B
Team-centred KI level Team-centred Total KI score,52,58,64,70,66,52,66,62,56,58,50,46,53.3,52,73.3,76.7,73.3,73.3,70.0,63.3,53.3,66.7,63.3,66.7,63.3,70.0,66.7,70.0,66.7,76.7,70.0
"Team-centred SSNAP level Team-centred SSNAP level 
(after adjustments)",D,D,C,C,D,D,C,D,D,D,D,D,D,D,C,C,C,C,D,D,D,D,C,C,C,C,C,C,C,B,C
Team-centred SSNAP level Team-centred SSNAP score,46.8,52.2,60.8,63.2,59.6,49.4,62.7,58.9,53.2,52.3,47.5,43.7,50.7,52,62.3,69,69.7,66.2,59.5,57.2,50.7,56.7,63.3,66.7,60.2,66.5,60.2,66.5,63.3,72.8,66.5
Applicability to be assessed at 6m: Number of patients considered applicable to be assessed at 6 months - (ref B12.1),,156,162,160,132,112,98,104,100,108,79,71,73,77,83,92,72,117,150,130,120,145,137,136,137,148,144,138,121,136,176
Applicability to be assessed at 6m: Proportion of patients alive who are considered applicable to be assessed at 6 months - (ref B12.3),,0.99,0.99,0.99,0.85,0.78,0.72,0.69,0.7,0.72,0.76,0.72,0.78,0.77,72%,0.69,0.63,91%,86%,80%,75%,78%,78%,73%,72%,75%,77%,84%,81%,79%,80%
Patients assessed at 6m: Number of applicable patients assessed - (ref B13.1),,0,0,1,36,53,65,80,65,73,40,52,65,67,73,68,47,109,143,126,110,134,130,129,132,146,140,125,98,130,175
Patients assessed at 6m: Proportion of applicable patients assessed - (ref B13.3),,0,0,0.01,0.27,0.47,0.66,0.77,0.65,0.68,0.51,0.73,0.89,0.87,88%,0.74,0.65,93%,95%,97%,92%,92%,95%,95%,96%,99%,97%,91%,81%,96%,99%
