0,2013-10-01,2014-01-01,2014-04-01,2014-07-01,2014-10-01,2015-01-01,2015-04-01,2015-07-01,2015-10-01,2016-01-01,2018-04-01,2018-07-01,2018-10-01,2019-01-01,2019-04-01,2019-07-01,2019-10-01,2021-04-01,2021-07-01,2021-10-01,2022-01-01,2022-04-01,2022-07-01,2022-10-01,2023-01-01,2023-04-01,2023-07-01,2023-10-01,2024-01-01,2024-04-01,2024-07-01
Patient-centred Domain levels: 3) Thrombolysis,D,C,C,C,D,D,D,D,C,C,C,B,B,B,C,A,B,B,C,A,B,B,B,B,B,B,A,B,B,A,B
Patient-centred Domain levels: 4) Specialist Assessments,E,E,E,D,E,E,E,E,E,E,B,B,B,B,B,B,B,B,B,B,B,C,B,B,B,B,B,A,A,B,B
Patient-centred Domain levels: 5) Occupational therapy,E,E,E,E,E,E,C,A,A,A,A,A,C,B,A,A,A,A,A,A,B,C,C,B,C,C,B,A,A,D,C
Patient-centred Domain levels: 6) Physiotherapy,E,E,E,E,E,E,C,A,A,B,B,C,D,B,B,A,A,A,A,B,C,B,C,B,C,C,B,B,B,B,B
Patient-centred Domain levels: 7) Speech and Language therapy,E,E,E,E,E,E,E,E,E,E,C,B,C,C,B,A,C,B,C,C,D,D,C,D,C,C,C,D,D,E,D
Patient-centred Domain levels: 8) MDT working,E,E,E,E,E,E,E,E,E,E,D,D,D,D,D,D,C,C,C,D,E,E,D,D,D,D,C,C,D,D,D
Patient-centred Domain levels: 9) Standards by discharge,D,E,D,D,D,D,C,C,B,C,B,B,B,B,B,B,B,B,B,B,B,B,B,B,B,B,B,B,B,C,B
Patient-centred Domain levels: 10) Discharge processes,C,C,C,C,C,C,D,D,C,C,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,B,A,A,A,A
Patient-centred KI level Patient-centred Total KI level,E,E,E,D,E,E,D,D,D,D,B,B,C,B,B,A,A,A,B,B,C,C,C,B,C,B,B,B,B,C,C
Patient-centred KI level Patient-centred Total KI score,34,34,36,40,36,36,40,48,56,52,72,74,68,74,76.0,86,82,84.0,78.0,76.0,66.0,64.0,68.0,70.0,68.0,70.0,78.0,78.0,76.0,66.0,68.0
"Patient-centred SSNAP level Patient-centred SSNAP level 
(after adjustments)",E,E,E,E,E,E,E,D,D,D,B,B,C,B,B,A,B,B,B,B,C,D,C,C,C,B,B,B,B,C,C
Patient-centred SSNAP level Patient-centred SSNAP score,27.2,27.2,28.8,34,28.8,28.8,36,43.2,53.2,49.4,72,74,64.6,70.3,72.2,86,77.9,79.8,74.1,72.2,62.7,57.6,64.6,63.0,64.6,70.0,78.0,78.0,76.0,66.0,68.0
Team-centred Domain levels: 1) Scanning,C,C,C,C,B,B,C,C,B,B,A,B,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A
Team-centred Domain levels: 2) Stroke unit,D,D,D,C,D,D,E,E,E,E,E,D,D,D,D,C,C,C,D,E,E,E,E,E,E,D,C,D,D,D,E
Team-centred Domain levels: 3) Thrombolysis,D,C,C,C,D,D,D,D,C,C,C,B,B,B,C,B,B,B,C,B,B,B,B,B,B,B,A,B,B,A,B
Team-centred Domain levels: 4) Specialist Assessments,E,E,E,D,E,E,E,E,E,E,B,B,B,B,B,B,B,B,B,B,B,C,B,B,B,B,B,B,B,B,B
Team-centred Domain levels: 5) Occupational therapy,E,E,E,E,E,E,C,A,A,A,A,A,C,B,A,A,A,A,A,A,C,C,D,C,C,C,B,B,B,E,D
Team-centred Domain levels: 6) Physiotherapy,E,E,E,E,E,E,C,A,A,B,B,C,D,B,B,B,A,A,A,B,D,B,D,C,D,C,B,B,B,B,B
Team-centred Domain levels: 7) Speech and Language therapy,E,E,E,E,E,E,E,E,E,E,C,B,C,C,C,B,C,B,C,C,D,D,D,D,C,C,C,D,D,E,E
Team-centred Domain levels: 8) MDT working,D,E,E,E,D,E,E,E,E,E,D,D,D,C,D,C,B,B,B,C,D,D,D,D,D,D,B,C,C,D,D
Team-centred Domain levels: 9) Standards by discharge,D,E,D,D,D,D,C,C,B,B,B,B,B,B,B,B,B,B,A,B,B,B,B,B,B,B,B,B,B,B,B
Team-centred Domain levels: 10) Discharge processes,D,D,D,D,C,D,D,D,C,C,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,B,A,A,A,A
Team-centred KI level Team-centred Total KI level,E,E,E,E,E,E,D,D,D,D,B,B,C,B,B,A,A,A,A,B,C,C,C,C,C,B,B,B,B,C,C
Team-centred KI level Team-centred Total KI score,34,32,34,38,38,34,40,48,56,54,72,74,68,76,74.0,82,84,86.0,82.0,76.0,64.0,66.0,62.0,66.0,66.0,70.0,80.0,74.0,74.0,66.0,64.0
"Team-centred SSNAP level Team-centred SSNAP level 
(after adjustments)",E,E,E,E,E,E,E,D,D,D,B,B,C,B,B,A,B,A,B,B,C,D,D,D,C,B,B,B,B,C,C
Team-centred SSNAP level Team-centred SSNAP score,27.2,25.6,27.2,32.3,30.4,27.2,36,43.2,53.2,51.3,72,74,64.6,72.2,70.3,82,79.8,81.7,77.9,72.2,60.8,59.4,58.9,59.4,62.7,70.0,80.0,74.0,74.0,66.0,64.0
Applicability to be assessed at 6m: Number of patients considered applicable to be assessed at 6 months - (ref B12.1),,47,109,170,210,204,210,213,199,185,330,287,305,292,268,256,269,116,287,319,293,301,305,246,225,255,287,248,237,249,259
Applicability to be assessed at 6m: Proportion of patients alive who are considered applicable to be assessed at 6 months - (ref B12.3),,0.25,0.6,0.99,1,1,1,0.99,0.99,0.98,0.95,0.97,0.99,0.99,93%,0.89,0.89,97%,99%,98%,98%,96%,93%,88%,87%,92%,92%,87%,83%,86%,87%
Patients assessed at 6m: Number of applicable patients assessed - (ref B13.1),,1,0,0,0,2,2,6,9,12,46,39,25,7,36,51,59,19,31,22,17,22,58,62,55,66,114,116,121,92,74
Patients assessed at 6m: Proportion of applicable patients assessed - (ref B13.3),,0.02,0,0,0,0.01,0.01,0.03,0.05,0.06,0.14,0.14,0.08,0.02,13%,0.2,0.22,16%,11%,7%,6%,7%,19%,25%,24%,26%,40%,47%,51%,37%,29%
